split,case_name,slice_idx,height,width,mask_pixels,mask_ratio,bbox_h,bbox_w,largest_cc_area,top2_cc_sum,fill_ratio,upper_pixels,lower_pixels
train,coronacases_002.nii.gz,104,512,512,56254,0.21459197998046875,372,288,32110,56254,0.5250709378684563,31940,24314
train,coronacases_002.nii.gz,105,512,512,56467,0.21540451049804688,372,288,32072,56467,0.5270590651085811,31902,24565
train,coronacases_002.nii.gz,106,512,512,56509,0.21556472778320312,372,288,32300,56509,0.5274510901981831,32111,24398
train,coronacases_002.nii.gz,107,512,512,55086,0.21013641357421875,371,286,31657,55086,0.5191600851929282,31455,23631
train,coronacases_002.nii.gz,108,512,512,55315,0.21100997924804688,371,286,31850,55315,0.5213183043322591,31639,23676
train,coronacases_002.nii.gz,109,512,512,56081,0.21393203735351562,371,286,32103,56081,0.5285375002306323,31888,24193
train,coronacases_002.nii.gz,110,512,512,56163,0.21424484252929688,370,285,32198,56163,0.532603129440184,31979,24184
train,coronacases_002.nii.gz,111,512,512,56517,0.21559524536132812,369,284,32288,56517,0.5393049352977279,32061,24456
train,coronacases_002.nii.gz,112,512,512,56615,0.21596908569335938,369,284,32438,56615,0.5402400854942914,32216,24399
train,coronacases_002.nii.gz,113,512,512,56552,0.215728759765625,368,281,32265,56552,0.5468822528184775,32047,24505
train,coronacases_002.nii.gz,114,512,512,56647,0.21609115600585938,368,280,32042,56647,0.5497573757710622,31857,24790
train,coronacases_002.nii.gz,115,512,512,56725,0.21638870239257812,368,280,32000,56725,0.5505143633486945,31828,24897
train,coronacases_002.nii.gz,116,512,512,56769,0.21655654907226562,368,280,32044,56769,0.5509413819822309,31867,24902
train,coronacases_002.nii.gz,117,512,512,56515,0.21558761596679688,366,277,31892,56515,0.55744609496205,31726,24789
train,coronacases_002.nii.gz,118,512,512,56463,0.21538925170898438,366,277,31754,56463,0.5569331833998449,31622,24841
train,coronacases_002.nii.gz,119,512,512,56614,0.21596527099609375,366,277,31905,56614,0.5584225996670177,31764,24850
train,coronacases_002.nii.gz,120,512,512,56683,0.21622848510742188,364,273,31687,56683,0.5704121885383165,31568,25115
train,coronacases_002.nii.gz,121,512,512,56045,0.21379470825195312,364,272,31280,56045,0.566065368449357,31207,24838
train,coronacases_002.nii.gz,122,512,512,56224,0.2144775390625,364,272,31382,56224,0.5678733031616853,31294,24930
train,coronacases_002.nii.gz,123,512,512,55641,0.21225357055664062,362,267,30985,55641,0.5756719845989233,30935,24706
train,coronacases_002.nii.gz,124,512,512,55531,0.21183395385742188,362,267,30730,55531,0.5745339044367069,30699,24832
train,coronacases_002.nii.gz,125,512,512,55162,0.21042633056640625,361,265,30575,55162,0.5766163173514178,30548,24614
train,coronacases_002.nii.gz,126,512,512,55332,0.2110748291015625,361,265,30623,55332,0.578393351794508,30581,24751
train,coronacases_002.nii.gz,127,512,512,54362,0.20737457275390625,359,262,30237,54362,0.577962533749623,30195,24167
train,coronacases_002.nii.gz,128,512,512,54220,0.2068328857421875,358,262,29899,54220,0.578063030400251,29858,24362
train,coronacases_002.nii.gz,129,512,512,54359,0.20736312866210938,358,262,29979,54359,0.5795449699285733,29931,24428
train,coronacases_002.nii.gz,130,512,512,54408,0.207550048828125,358,260,29848,54408,0.5845294370371237,29803,24605
train,coronacases_002.nii.gz,131,512,512,53605,0.20448684692382812,354,258,29451,53605,0.586924626630459,29408,24197
train,coronacases_002.nii.gz,132,512,512,53572,0.2043609619140625,354,258,29464,53572,0.5865633074871178,29418,24154
train,coronacases_002.nii.gz,133,512,512,53973,0.20589065551757812,353,254,29245,53973,0.6019606968325271,29188,24785
train,coronacases_002.nii.gz,134,512,512,53344,0.2034912109375,351,253,28655,53344,0.600700426780619,28603,24741
train,coronacases_002.nii.gz,135,512,512,52919,0.20186996459960938,350,251,28580,52919,0.6023790552008836,28517,24402
train,coronacases_002.nii.gz,136,512,512,52681,0.20096206665039062,351,251,28345,52681,0.5979614306239661,28274,24407
train,coronacases_002.nii.gz,137,512,512,51581,0.19676589965820312,346,247,27830,51581,0.6035547962766662,27764,23817
train,coronacases_002.nii.gz,138,512,512,50936,0.194305419921875,347,244,27421,50936,0.6015968252397412,27364,23572
train,coronacases_002.nii.gz,139,512,512,50545,0.19281387329101562,346,243,27085,50545,0.6011679630747501,27032,23513
train,coronacases_002.nii.gz,140,512,512,48815,0.18621444702148438,343,238,26198,48815,0.5979738834235984,26156,22659
train,coronacases_002.nii.gz,141,512,512,48107,0.18351364135742188,342,235,25706,48107,0.5985691178225885,25668,22439
train,coronacases_002.nii.gz,142,512,512,47547,0.18137741088867188,342,234,25362,47547,0.5941295546484465,25327,22220
train,coronacases_002.nii.gz,143,512,512,46067,0.17573165893554688,339,232,24540,46067,0.5857364459288763,24498,21569
train,coronacases_002.nii.gz,144,512,512,45181,0.17235183715820312,339,230,23971,45181,0.5794664614521039,23927,21254
train,coronacases_002.nii.gz,145,512,512,44320,0.1690673828125,337,227,23378,44320,0.5793539784758056,23334,20986
train,coronacases_002.nii.gz,146,512,512,43661,0.16655349731445312,335,224,22925,43661,0.5818363539368093,22873,20788
train,coronacases_002.nii.gz,147,512,512,41263,0.15740585327148438,331,217,21578,41263,0.5744775641391889,21530,19733
train,coronacases_002.nii.gz,148,512,512,40437,0.15425491333007812,328,217,21034,40437,0.5681268966987731,20997,19440
train,coronacases_002.nii.gz,149,512,512,39576,0.150970458984375,328,215,20438,39576,0.5612024957379297,20389,19187
train,coronacases_002.nii.gz,150,512,512,37350,0.14247894287109375,323,209,19083,37350,0.5532759565592713,19035,18315
train,coronacases_002.nii.gz,151,512,512,36432,0.13897705078125,321,207,18522,36432,0.5482866043531193,18485,17947
train,coronacases_002.nii.gz,152,512,512,35631,0.13592147827148438,321,206,18043,35631,0.5388349514481622,18002,17629
train,coronacases_002.nii.gz,153,512,512,33360,0.12725830078125,317,200,16749,33360,0.5261829652913851,16562,16798
train,coronacases_002.nii.gz,154,512,512,32019,0.12214279174804688,311,196,16053,32019,0.525280530209901,15917,16102
train,coronacases_002.nii.gz,155,512,512,31493,0.12013626098632812,311,194,15920,31493,0.5219776576967883,15531,15962
train,coronacases_002.nii.gz,156,512,512,30216,0.115264892578125,309,188,15355,30216,0.5201404668367393,14824,15392
train,coronacases_002.nii.gz,157,512,512,28436,0.1084747314453125,304,181,14698,28436,0.5167926722790638,13700,14736
train,coronacases_002.nii.gz,158,512,512,27490,0.10486602783203125,301,178,14282,27490,0.513083728386407,13179,14311
train,coronacases_002.nii.gz,159,512,512,26416,0.10076904296875,297,172,13715,26416,0.5171090752384874,12664,13752
train,coronacases_002.nii.gz,160,512,512,24362,0.09293365478515625,292,164,12779,24362,0.5087287002900783,11560,12802
train,coronacases_002.nii.gz,161,512,512,23574,0.08992767333984375,289,161,12331,23574,0.5066517655546723,11222,12352
train,coronacases_002.nii.gz,162,512,512,22496,0.0858154296875,285,153,11753,22496,0.5159041394217199,10732,11764
train,coronacases_002.nii.gz,163,512,512,20683,0.07889938354492188,279,147,11018,20683,0.5043035135078072,9654,11029
train,coronacases_002.nii.gz,164,512,512,19569,0.07464981079101562,276,145,10482,19569,0.488980509732909,9077,10492
train,coronacases_002.nii.gz,165,512,512,18657,0.07117080688476562,272,138,10054,18657,0.4970428388614385,8603,10054
train,coronacases_002.nii.gz,166,512,512,17590,0.06710052490234375,269,136,9611,17590,0.48081128360811254,7979,9611
train,coronacases_002.nii.gz,167,512,512,16065,0.061283111572265625,265,129,8712,16065,0.4699429574237255,7353,8712
train,coronacases_002.nii.gz,168,512,512,15170,0.05786895751953125,261,125,8337,15170,0.4649808428976251,6833,8337
train,coronacases_002.nii.gz,169,512,512,13923,0.053112030029296875,255,121,7577,13923,0.45123966940686305,6346,7577
train,coronacases_002.nii.gz,170,512,512,12244,0.0467071533203125,246,114,6902,12244,0.4365996291386179,5342,6902
train,coronacases_002.nii.gz,171,512,512,11797,0.045001983642578125,243,114,6607,11797,0.4258537289572647,5190,6607
train,coronacases_002.nii.gz,172,512,512,11146,0.04251861572265625,237,110,6112,11146,0.4275412351197721,5034,6112
train,coronacases_002.nii.gz,173,512,512,9086,0.03466033935546875,229,103,5164,9086,0.3852121931409161,3922,5164
train,coronacases_002.nii.gz,174,512,512,8413,0.032093048095703125,224,99,4829,8413,0.3793740981069907,3584,4829
train,coronacases_002.nii.gz,175,512,512,7535,0.028743743896484375,219,95,4359,7535,0.36217255465694914,3176,4359
train,coronacases_002.nii.gz,176,512,512,6855,0.026149749755859375,212,88,3812,6855,0.3674421097573198,3043,3812
train,coronacases_002.nii.gz,177,512,512,4934,0.01882171630859375,197,78,2782,4934,0.3210985291994599,2152,2782
train,coronacases_002.nii.gz,178,512,512,4279,0.016323089599609375,192,75,2547,4279,0.29715277775714216,1732,2547
train,coronacases_002.nii.gz,179,512,512,3394,0.01294708251953125,187,71,2210,3394,0.25563003688667396,1184,2210
train,coronacases_002.nii.gz,180,512,512,2097,0.007999420166015625,179,62,1635,2097,0.1889529644810819,462,1635
train,coronacases_002.nii.gz,181,512,512,1380,0.0052642822265625,167,50,1295,1380,0.16526946105805154,85,1295
train,radiopaedia_10_85902_3.nii.gz,84,630,630,21040,0.05301083396321492,469,299,9966,19295,0.15003815133493992,11074,9966
train,radiopaedia_10_85902_3.nii.gz,85,630,630,22040,0.05553036029226505,469,299,10496,20163,0.15716924217785533,11544,10496
train,radiopaedia_10_85902_3.nii.gz,86,630,630,23008,0.057969261778785586,469,300,11034,20980,0.1635252309867553,11974,11034
train,radiopaedia_10_85902_3.nii.gz,87,630,630,24000,0.06046863189720333,475,300,11523,21780,0.16842105263039703,12477,11523
train,radiopaedia_10_85902_3.nii.gz,88,630,630,24992,0.06296800201562107,480,300,12080,22556,0.1735555555543503,12912,12080
train,radiopaedia_10_85902_3.nii.gz,89,630,630,25996,0.06549760644998741,480,299,12592,23371,0.1811315496085484,13404,12592
train,radiopaedia_10_85902_3.nii.gz,90,630,630,27144,0.06839002267573696,481,298,13202,24451,0.18937057863100243,13942,13202
train,radiopaedia_10_85902_3.nii.gz,91,630,630,28141,0.07090199042579995,481,298,13749,25300,0.19632616612345416,14392,13749
train,radiopaedia_10_85902_3.nii.gz,92,630,630,29170,0.07349458301839254,480,297,14277,26168,0.20461560044749846,14892,14278
train,radiopaedia_10_85902_3.nii.gz,93,630,630,30127,0.07590576971529353,481,296,14752,26972,0.21160167443802605,15374,14753
train,radiopaedia_10_85902_3.nii.gz,94,630,630,31315,0.0788989669942051,483,296,15413,27988,0.21903502881610545,15901,15414
train,radiopaedia_10_85902_3.nii.gz,95,630,630,32663,0.08229528848576467,483,296,16170,29089,0.2284637121577663,16492,16171
train,radiopaedia_10_85902_3.nii.gz,96,630,630,33827,0.08522801713277904,483,295,16767,30120,0.23740744639620023,17057,16770
train,radiopaedia_10_85902_3.nii.gz,97,630,630,35150,0.08856135046611237,483,297,17399,31274,0.24503140444998617,17749,17401
train,radiopaedia_10_85902_3.nii.gz,98,630,630,36307,0.09147644242882338,483,296,17963,32205,0.2539519332979831,18342,17965
train,radiopaedia_10_85902_3.nii.gz,99,630,630,37883,0.0954472159234064,482,295,18880,33510,0.2664252057087951,19002,18881
train,radiopaedia_10_85902_3.nii.gz,100,630,630,39660,0.0999244142101285,481,296,19971,34983,0.27855818396163284,19689,19971
train,radiopaedia_10_85902_3.nii.gz,101,630,630,41150,0.10367850844041321,481,296,20766,36149,0.2890234309132928,20384,20766
train,radiopaedia_10_85902_3.nii.gz,102,630,630,42813,0.10786848072562358,482,296,21595,37456,0.300079903552904,21218,21595
train,radiopaedia_10_85902_3.nii.gz,103,630,630,44577,0.11231292517006802,481,296,22385,38565,0.31309349890211063,22192,22385
train,radiopaedia_10_85902_3.nii.gz,104,630,630,46430,0.11698160745779794,481,296,23215,46430,0.3261083328627991,23215,23215
train,radiopaedia_10_85902_3.nii.gz,105,630,630,48333,0.12177626606198035,481,295,24296,48333,0.34062511011423496,24037,24296
train,radiopaedia_10_85902_3.nii.gz,106,630,630,50366,0.1268984630889393,481,295,25558,50366,0.3549526057975619,24808,25558
train,radiopaedia_10_85902_3.nii.gz,107,630,630,52023,0.13107331821617535,480,295,26517,52012,0.36739406779401557,25506,26517
train,radiopaedia_10_85902_3.nii.gz,108,630,630,53645,0.13515998992189468,479,295,27470,53645,0.3796397862752228,26175,27470
train,radiopaedia_10_85902_3.nii.gz,109,630,630,55313,0.13936255983875032,479,295,28446,55313,0.39144403948627826,26867,28446
train,radiopaedia_10_85902_3.nii.gz,110,630,630,56854,0.14324514991181658,479,298,29147,56841,0.3982990290145976,27694,29160
train,radiopaedia_10_85902_3.nii.gz,111,630,630,58359,0.14703703703703705,479,299,29914,58359,0.4074751607626851,28445,29914
train,radiopaedia_10_85902_3.nii.gz,112,630,630,60052,0.1513025951121189,478,300,30838,60052,0.41877266387434603,29214,30838
train,radiopaedia_10_85902_3.nii.gz,113,630,630,61763,0.1556135046611237,477,301,31730,61763,0.430173356453818,30033,31730
train,radiopaedia_10_85902_3.nii.gz,114,630,630,63562,0.1601461325270849,477,301,32862,63562,0.44270321847898547,30700,32862
train,radiopaedia_10_85902_3.nii.gz,115,630,630,65261,0.1644268077601411,477,302,33896,65261,0.4530315020724656,31365,33896
train,radiopaedia_10_85902_3.nii.gz,116,630,630,67216,0.16935248173343412,477,303,35099,67216,0.4650628584838888,32117,35099
train,radiopaedia_10_85902_3.nii.gz,117,630,630,70188,0.17684051398337114,476,303,37344,70188,0.48664614360258307,32844,37344
train,radiopaedia_10_85902_3.nii.gz,118,630,630,70804,0.17839254220206602,475,304,37206,70804,0.4903324099689035,33598,37206
train,radiopaedia_10_85902_3.nii.gz,119,630,630,71407,0.17991181657848324,475,304,37082,71407,0.4945083102458829,34325,37082
train,radiopaedia_10_85902_3.nii.gz,120,630,630,72418,0.18245905769715293,474,304,36985,72418,0.5025677326192082,35433,36985
train,radiopaedia_10_85902_3.nii.gz,121,630,630,73011,0.18395313681027967,474,305,36865,73011,0.50502178874936,36146,36865
train,radiopaedia_10_85902_3.nii.gz,122,630,630,73910,0.18621819098009573,474,306,37080,73910,0.5095695099382975,37080,36830
train,radiopaedia_10_85902_3.nii.gz,123,630,630,74520,0.18775510204081633,472,308,37779,74520,0.5126018049711603,37779,36741
train,radiopaedia_10_85902_3.nii.gz,124,630,630,75323,0.1897782816830436,472,309,38644,75323,0.5164486314483815,38644,36679
train,radiopaedia_10_85902_3.nii.gz,125,630,630,75987,0.19145124716553288,472,309,39369,75987,0.5210013164354602,39369,36618
train,radiopaedia_10_85902_3.nii.gz,126,630,630,76669,0.19316956412194508,472,309,40115,76669,0.5256774175818271,40115,36554
train,radiopaedia_10_85902_3.nii.gz,127,630,630,77353,0.19489292013101536,472,309,40852,77353,0.5303672316347816,40852,36501
train,radiopaedia_10_85902_3.nii.gz,128,630,630,77848,0.19614008566389518,471,309,41421,77848,0.5348944269196924,41421,36427
train,radiopaedia_10_85902_3.nii.gz,129,630,630,78472,0.19771227009322248,471,310,42110,78472,0.537442640911325,42110,36362
train,radiopaedia_10_85902_3.nii.gz,130,630,630,79229,0.19961955152431343,471,310,42939,79229,0.5426272173101662,42939,36290
train,radiopaedia_10_85902_3.nii.gz,131,630,630,79949,0.20143361048122954,471,310,43757,79949,0.5475583864081395,43757,36192
train,radiopaedia_10_85902_3.nii.gz,132,630,630,80826,0.2036432350718065,470,310,44692,80826,0.5547426218218617,44692,36134
train,radiopaedia_10_85902_3.nii.gz,133,630,630,81565,0.20550516502897456,470,310,45497,81565,0.5598146877106396,45497,36068
train,radiopaedia_10_85902_3.nii.gz,134,630,630,82348,0.2074779541446208,470,311,46260,82348,0.5633714168395473,46260,36088
train,radiopaedia_10_85902_3.nii.gz,135,630,630,82897,0.20886117409926933,470,311,46796,82897,0.5671273175031324,46796,36101
train,radiopaedia_10_85902_3.nii.gz,136,630,630,83614,0.21066767447719828,470,311,47502,83614,0.5720325648178693,47502,36112
train,radiopaedia_10_85902_3.nii.gz,137,630,630,83578,0.21057697152935248,470,312,47460,83578,0.5699536279284646,47460,36118
train,radiopaedia_10_85902_3.nii.gz,138,630,630,83698,0.2108793146888385,469,312,47449,83698,0.5719889563134055,47449,36249
train,radiopaedia_10_85902_3.nii.gz,139,630,630,83662,0.2107886117409927,469,312,47391,83662,0.5717429336793249,47391,36271
train,radiopaedia_10_85902_3.nii.gz,140,630,630,83705,0.21089695137314185,469,313,47383,83705,0.5702092004566155,47383,36322
train,radiopaedia_10_85902_3.nii.gz,141,630,630,83717,0.21092718568909044,469,314,47399,83717,0.5684747327925762,47399,36318
train,radiopaedia_10_85902_3.nii.gz,142,630,630,83718,0.2109297052154195,469,314,47403,83718,0.5684815232262133,47403,36315
train,radiopaedia_10_85902_3.nii.gz,143,630,630,83740,0.2109851347946586,468,315,47425,83740,0.5680369013663815,47425,36315
train,radiopaedia_10_85902_3.nii.gz,144,630,630,83738,0.2109800957420005,468,316,47396,83738,0.5662257924877865,47396,36342
train,radiopaedia_10_85902_3.nii.gz,145,630,630,83677,0.21082640463592844,467,313,47341,83677,0.5724596534157086,47341,36336
train,radiopaedia_10_85902_3.nii.gz,146,630,630,83749,0.21100781053162004,467,316,47385,83749,0.5675128073037736,47385,36364
train,radiopaedia_10_85902_3.nii.gz,147,630,630,83632,0.21071302595112118,467,315,47259,83632,0.568519085003443,47259,36373
train,radiopaedia_10_85902_3.nii.gz,148,630,630,83570,0.2105568153187201,466,314,47209,83570,0.5711298214881282,47209,36361
train,radiopaedia_10_85902_3.nii.gz,149,630,630,83474,0.21031494079113128,467,314,47113,83474,0.5692521720115573,47113,36361
train,radiopaedia_10_85902_3.nii.gz,150,630,630,83411,0.2101562106324011,467,314,47025,83411,0.5688225425839903,47025,36386
train,radiopaedia_10_85902_3.nii.gz,151,630,630,83304,0.20988662131519276,467,314,46916,83304,0.5680928545085987,46916,36388
train,radiopaedia_10_85902_3.nii.gz,152,630,630,83342,0.20998236331569664,466,314,46800,83342,0.5695716355446162,46800,36542
train,radiopaedia_10_85902_3.nii.gz,153,630,630,83165,0.20953640715545477,465,313,46640,83165,0.5714040331129794,46640,36525
train,radiopaedia_10_85902_3.nii.gz,154,630,630,82969,0.20904257999496095,466,313,46463,82969,0.5688340714902931,46463,36506
train,radiopaedia_10_85902_3.nii.gz,155,630,630,82806,0.20863189720332578,465,313,46327,82806,0.5689374420243296,46327,36479
train,radiopaedia_10_85902_3.nii.gz,156,630,630,82566,0.20802721088435375,465,313,46217,82566,0.5672884674803855,46217,36349
train,radiopaedia_10_85902_3.nii.gz,157,630,630,82379,0.20755605946082137,464,312,46024,82379,0.5690415008802425,46024,36355
train,radiopaedia_10_85902_3.nii.gz,158,630,630,82243,0.20721340388007053,464,311,45853,82243,0.5699287614995431,45853,36390
train,radiopaedia_10_85902_3.nii.gz,159,630,630,82092,0.20683295540438398,463,311,45702,82092,0.5701110470608285,45702,36390
train,radiopaedia_10_85902_3.nii.gz,160,630,630,81991,0.2065784832451499,462,312,45558,81991,0.5688131313091851,45558,36433
train,radiopaedia_10_85902_3.nii.gz,161,630,630,81916,0.20638951877047115,462,312,45459,81916,0.5682928182888757,45459,36457
train,radiopaedia_10_85902_3.nii.gz,162,630,630,81792,0.20607709750566894,462,312,45324,81792,0.5674325674286308,45324,36468
train,radiopaedia_10_85902_3.nii.gz,163,630,630,81691,0.20582262534643486,461,312,45217,81691,0.5679612325451362,45217,36474
train,radiopaedia_10_85902_3.nii.gz,164,630,630,81611,0.20562106324011087,460,312,45122,81611,0.5686385172758596,45122,36489
train,radiopaedia_10_85902_3.nii.gz,165,630,630,81455,0.20522801713277905,460,312,44872,81455,0.5675515607541279,44872,36583
train,radiopaedia_10_85902_3.nii.gz,166,630,630,81497,0.20533383723859913,459,312,44833,81497,0.5690813362342252,44833,36664
train,radiopaedia_10_85902_3.nii.gz,167,630,630,81443,0.20519778281683043,458,312,44748,81443,0.5699459746908945,44748,36695
train,radiopaedia_10_85902_3.nii.gz,168,630,630,81458,0.20523557571176618,457,312,44688,81458,0.5712983223884075,44688,36770
train,radiopaedia_10_85902_3.nii.gz,169,630,630,81434,0.205175107079869,456,312,44623,81434,0.5723824786284555,44623,36811
train,radiopaedia_10_85902_3.nii.gz,170,630,630,81345,0.2049508692365835,456,312,44518,81345,0.5717569163252659,44518,36827
train,radiopaedia_10_85902_3.nii.gz,171,630,630,81327,0.2049055177626606,454,313,44449,81327,0.5723142531380817,44449,36878
train,radiopaedia_10_85902_3.nii.gz,172,630,630,80996,0.20407155454774503,455,313,44084,80996,0.56873222623622,44084,36912
train,radiopaedia_10_85902_3.nii.gz,173,630,630,80747,0.20344419249181153,454,313,43787,80747,0.5682326779315686,43787,36960
train,radiopaedia_10_85902_3.nii.gz,174,630,630,80051,0.20169060216679263,454,313,42931,80051,0.5633347876837529,42931,37120
train,radiopaedia_10_85902_3.nii.gz,175,630,630,79972,0.20149155958679768,453,312,42745,79972,0.5658289466196451,42745,37227
train,radiopaedia_10_85902_3.nii.gz,176,630,630,79566,0.20046863189720332,453,311,42192,79566,0.5647665083752846,42192,37374
train,radiopaedia_10_85902_3.nii.gz,177,630,630,79719,0.20085411942554798,452,311,42190,79719,0.5671044020105916,42190,37529
train,radiopaedia_10_85902_3.nii.gz,178,630,630,79726,0.20087175610985133,452,310,42099,79726,0.5689837282288824,42099,37627
train,radiopaedia_10_85902_3.nii.gz,179,630,630,79723,0.2008641975308642,451,308,41974,79697,0.5739266276918973,42000,37723
train,radiopaedia_10_85902_3.nii.gz,180,630,630,79722,0.20086167800453514,450,308,41899,79695,0.5751948051906551,41926,37796
train,radiopaedia_10_85902_3.nii.gz,181,630,630,79732,0.20088687326782564,450,307,41833,79706,0.5771407889932888,41859,37873
train,radiopaedia_10_85902_3.nii.gz,182,630,630,79473,0.20023431594860167,450,306,41472,79447,0.5771459694947193,41498,37975
train,radiopaedia_10_85902_3.nii.gz,183,630,630,78921,0.198843537414966,450,305,41490,78921,0.5750163934384334,41490,37431
train,radiopaedia_10_85902_3.nii.gz,184,630,630,78641,0.19813807004283196,450,305,41438,78641,0.5729763205787033,41438,37203
train,radiopaedia_10_85902_3.nii.gz,185,630,630,78247,0.1971453766691862,448,304,41305,78247,0.5745344807288641,41305,36942
train,radiopaedia_10_85902_3.nii.gz,186,630,630,78190,0.19700176366843034,448,304,41234,78190,0.5741159539431528,41234,36956
train,radiopaedia_10_85902_3.nii.gz,187,630,630,78081,0.19672713529856387,448,303,41013,78048,0.5752077439844471,41046,37035
train,radiopaedia_10_85902_3.nii.gz,188,630,630,77943,0.19637944066515495,447,303,40855,77803,0.5754756683679574,40891,37052
train,radiopaedia_10_85902_3.nii.gz,189,630,630,77802,0.19602418745275887,446,303,40761,77743,0.5757225946767325,40761,37041
train,radiopaedia_10_85902_3.nii.gz,190,630,630,77885,0.19623330813807005,446,302,40786,77820,0.578245181595208,40786,37099
train,radiopaedia_10_85902_3.nii.gz,191,630,630,77912,0.1963013353489544,446,302,40689,77912,0.5784456389349149,40689,37223
train,radiopaedia_10_85902_3.nii.gz,192,630,630,78049,0.19664651045603426,445,302,40662,77974,0.5807649378630794,40662,37387
train,radiopaedia_10_85902_3.nii.gz,193,630,630,78084,0.19673469387755102,445,301,40571,78084,0.5829556907642468,40571,37513
train,radiopaedia_10_85902_3.nii.gz,194,630,630,77643,0.1956235827664399,445,301,40367,77643,0.5796632946315303,40367,37276
train,radiopaedia_10_85902_3.nii.gz,195,630,630,77256,0.1946485260770975,443,300,40242,77215,0.5813092550746327,40242,37014
train,radiopaedia_10_85902_3.nii.gz,196,630,630,77277,0.19470143613000757,443,300,40142,77277,0.5814672686186496,40142,37135
train,radiopaedia_10_85902_3.nii.gz,197,630,630,77072,0.1941849332325523,443,299,39981,77072,0.5818643031279443,39981,37091
train,radiopaedia_10_85902_3.nii.gz,198,630,630,77280,0.19470899470899472,442,298,39978,77280,0.586716875697814,39978,37302
train,radiopaedia_10_85902_3.nii.gz,199,630,630,77270,0.19468379944570421,441,298,39782,77270,0.5879712063751695,39782,37488
train,radiopaedia_10_85902_3.nii.gz,200,630,630,77059,0.19415217939027463,441,297,39388,77059,0.5883399375417948,39388,37671
train,radiopaedia_10_85902_3.nii.gz,201,630,630,76716,0.19328798185941043,440,296,39122,76716,0.5890356265311039,39122,37594
train,radiopaedia_10_85902_3.nii.gz,202,630,630,76925,0.1938145628621819,439,296,39113,76824,0.5919857784846396,39113,37812
train,radiopaedia_10_85902_3.nii.gz,203,630,630,76653,0.19312925170068027,439,294,38850,76653,0.593905443721864,38850,37803
train,radiopaedia_10_85902_3.nii.gz,204,630,630,76570,0.19292013101536912,439,294,38790,76570,0.5932623618877686,38790,37780
train,radiopaedia_10_85902_3.nii.gz,205,630,630,76380,0.19244142101284958,437,294,38489,76380,0.5944986690282034,38489,37891
train,radiopaedia_10_85902_3.nii.gz,206,630,630,76322,0.1922952884857647,437,293,38331,76322,0.5960746948196588,38331,37991
train,radiopaedia_10_85902_3.nii.gz,207,630,630,76399,0.19248929201310153,436,293,38297,76399,0.5980445877775148,38297,38102
train,radiopaedia_10_85902_3.nii.gz,208,630,630,76417,0.19253464348702443,435,292,38247,76417,0.601613919063127,38247,38170
train,radiopaedia_10_85902_3.nii.gz,209,630,630,76294,0.19222474174855128,434,292,38254,76294,0.6020295435846693,38040,38254
train,radiopaedia_10_85902_3.nii.gz,210,630,630,76191,0.19196523053665912,434,291,38291,76191,0.6032828162810325,37900,38291
train,radiopaedia_10_85902_3.nii.gz,211,630,630,76028,0.19155454774502392,435,291,38247,76028,0.6006082869170866,37781,38247
train,radiopaedia_10_85902_3.nii.gz,212,630,630,75579,0.1904232804232804,435,291,37909,75579,0.5970612631781249,37670,37909
train,radiopaedia_10_85902_3.nii.gz,213,630,630,75533,0.1903073822121441,433,290,37842,75533,0.601521063943605,37691,37842
train,radiopaedia_10_85902_3.nii.gz,214,630,630,75530,0.19029982363315698,433,290,37841,75530,0.6014971728868241,37689,37841
train,radiopaedia_10_85902_3.nii.gz,215,630,630,75463,0.19013101536911062,433,289,37838,75463,0.6030430647961591,37625,37838
train,radiopaedia_10_85902_3.nii.gz,216,630,630,75485,0.19018644494834971,433,289,37917,75485,0.6032188721113403,37568,37917
train,radiopaedia_10_85902_3.nii.gz,217,630,630,75514,0.19025951121189216,433,288,37882,75514,0.6055459327639406,37632,37882
train,radiopaedia_10_85902_3.nii.gz,218,630,630,75697,0.19072058453010834,432,288,38137,75697,0.6084185313737107,37560,38137
train,radiopaedia_10_85902_3.nii.gz,219,630,630,75546,0.19034013605442177,431,289,38211,75546,0.6065077593702061,37335,38211
train,radiopaedia_10_85902_3.nii.gz,220,630,630,75866,0.19114638447971782,430,289,38324,75866,0.6104932807547236,37542,38324
train,radiopaedia_10_85902_3.nii.gz,221,630,630,75889,0.19120433358528596,430,289,38468,75889,0.6106783616270164,37421,38468
train,radiopaedia_10_85902_3.nii.gz,222,630,630,75762,0.1908843537414966,430,288,38489,75762,0.6117732558090135,37273,38489
train,radiopaedia_10_85902_3.nii.gz,223,630,630,75038,0.1890602166792643,429,287,38434,75038,0.6094555850603912,36604,38434
train,radiopaedia_10_85902_3.nii.gz,224,630,630,74143,0.18680524061476442,427,287,37961,74090,0.6050069767961794,36182,37961
train,radiopaedia_10_85902_3.nii.gz,225,630,630,74111,0.18672461577223481,427,287,37996,74077,0.6047458567544024,36119,37992
train,radiopaedia_10_85902_3.nii.gz,226,630,630,74027,0.1865129755605946,427,287,37844,74008,0.6040604166447375,36188,37839
train,radiopaedia_10_85902_3.nii.gz,227,630,630,73626,0.1855026455026455,425,287,37259,73626,0.6036154949735305,36371,37255
train,radiopaedia_10_85902_3.nii.gz,228,630,630,73446,0.18504913076341648,425,288,37122,73446,0.6000490196029408,36331,37115
